BOROUGH,ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,COUNTY,CITY,STATUS1,STATUS2,STATUS3,BLOCK,LOT
BROOKLYN,11209,532,OVINGTON,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5893,25
BROOKLYN,11209,537 TO 547,OVINGTON,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5874,72
BROOKLYN,11209,538,OVINGTON,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5893,27
BROOKLYN,11209,540,OVINGTON,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,5893,28
BROOKLYN,11209,542,OVINGTON,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5893,29
BROOKLYN,11209,546,OVINGTON,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5893,30
BROOKLYN,11209,555,OVINGTON,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5874,63
BROOKLYN,11209,560,OVINGTON,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5893,37
BROOKLYN,11209,571,OVINGTON,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5874,58
BROOKLYN,11209,610,OVINGTON,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,5894,1
BROOKLYN,11209,6902 TO 6912,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5870,37
BROOKLYN,11209,6914,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5870,44
BROOKLYN,11209,7001 TO 7007,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5886,4
BROOKLYN,11209,7002,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5885,103
BROOKLYN,11209,7009,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5886,3
BROOKLYN,11209,7022,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5885,111
BROOKLYN,11209,7100 TO 7112,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5889,37
BROOKLYN,11209,7200 TO 7224,RIDGE,BLVD,160 TO 190,72ND,ST,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5906,18
BROOKLYN,11209,7201,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5907,6
BROOKLYN,11209,7401,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5928,6
BROOKLYN,11209,7410,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5927,31
BROOKLYN,11209,7420,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5927,43
BROOKLYN,11209,7501,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5939,6
BROOKLYN,11209,7502 TO 7514,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5938,40
BROOKLYN,11209,7721,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5959,1
BROOKLYN,11209,8116 TO 8126,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5995,44
BROOKLYN,11209,8602 TO 8624,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6042,36
BROOKLYN,11209,8701 TO 8711,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6048,5
BROOKLYN,11209,8718,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6047,31
BROOKLYN,11209,8802 TO 8812,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6060,32
BROOKLYN,11209,9115,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6085,1
BROOKLYN,11209,9205,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6102,6
BROOKLYN,11209,9214,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6101,44
BROOKLYN,11209,9302 TO 9312,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING B,,,6105,28
BROOKLYN,11209,9430,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,6111,40
BROOKLYN,11209,9480,RIDGE,BLVD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6111,57
BROOKLYN,11209,6901,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5868,7
BROOKLYN,11209,7005 TO 7019,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5881,3
BROOKLYN,11209,7119,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,5887,1
BROOKLYN,11209,7259 TO 7261,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5904,2
BROOKLYN,11209,7401,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5925,53
BROOKLYN,11209,8701 TO 8723,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6040,1
BROOKLYN,11209,8801,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6058,1
BROOKLYN,11209,9101,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,6083,1
BROOKLYN,11209,9201 TO 9227,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,6099,13
BROOKLYN,11209,9229,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6099,10
BROOKLYN,11209,9255 TO 9265,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,6099,1
BROOKLYN,11209,9269,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6100,6
BROOKLYN,11209,9277 TO 9289,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6100,1
BROOKLYN,11209,9303,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6104,4
BROOKLYN,11209,9323,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,6104,1
BROOKLYN,11209,9411,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,6111,1
BROOKLYN,11209,9425,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,6115,6
BROOKLYN,11209,9437,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,6115,1
BROOKLYN,11209,9511,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6120,7502
BROOKLYN,11209,9601,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6124,5
BROOKLYN,11209,9701,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,6129,12
BROOKLYN,11209,9747,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6129,1
BROOKLYN,11209,9949,SHORE,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6133,1
BROOKLYN,11210,135,AMERSFORT,PL,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7556,18
BROOKLYN,11210,3111,AURELIA,CT,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7577,25
BROOKLYN,11210,3210,AVENUE H,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7578,57
BROOKLYN,11210,3215,AVENUE H,,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,7560,1
BROOKLYN,11210,3220,AVENUE H,,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,7578,62
BROOKLYN,11210,3310,AVENUE H,,,,,61,BROOKLYN,MULTIPLE DWELLING B,NON-EVICT COOP/CONDO,,7579,29
BROOKLYN,11210,3320,AVENUE H,,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,7579,29
BROOKLYN,11210,3413,AVENUE H,,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,7562,1
BROOKLYN,11210,3510,AVENUE H,,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,7579,29
BROOKLYN,11210,2511,AVENUE I,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7571,6
BROOKLYN,11210,2901,AVENUE I,,,,,61,BROOKLYN,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,7575,6
BROOKLYN,11210,3021,AVENUE I,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7576,1
BROOKLYN,11210,3101,AVENUE I,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7577,6
BROOKLYN,11210,3115 TO 3123,AVENUE I,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7577,1
BROOKLYN,11210,3211,AVENUE I,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7578,1
BROOKLYN,11210,3402,AVENUE I,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7598,58
BROOKLYN,11210,2003,AVENUE J,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7584,6
BROOKLYN,11210,2901,AVENUE J,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7593,6
BROOKLYN,11210,3401,AVENUE J,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7598,6
BROOKLYN,11210,3601,AVENUE J,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7600,6
BROOKLYN,11210,3602,AVENUE J,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7618,42
BROOKLYN,11210,3614,AVENUE K,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7636,46
BROOKLYN,11210,3728,AVENUE K,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7808,36
BROOKLYN,11210,3906,AVENUE K,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7809,14
BROOKLYN,11210,4200,AVENUE K,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7813,136
BROOKLYN,11210,4211,AVENUE K,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7790,1
BROOKLYN,11210,2005,AVENUE L,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7620,5
BROOKLYN,11210,3720,AVENUE L,,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,7655,45
BROOKLYN,11210,3801,AVENUE L,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7810,19
BROOKLYN,11210,2016,AVENUE N,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7674,47
BROOKLYN,11210,2020,AVENUE O,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6767,6
BROOKLYN,11210,2302,AVENUE O,,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6770,1
BROOKLYN,11210,2607 TO 2615,AVENUE O,,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,7680,1
BROOKLYN,11210,2657,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5225,34
BROOKLYN,11210,2665,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5225,31
BROOKLYN,11210,2744,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,5245,45
BROOKLYN,11210,2835,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5246,6
BROOKLYN,11210,3619,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6772,1
BROOKLYN,11210,3620,BEDFORD,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6771,6
BROOKLYN,11210,1402,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,50
BROOKLYN,11210,1404,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,50
BROOKLYN,11210,1405,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5000,200
BROOKLYN,11210,1406,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,50
BROOKLYN,11210,1408,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,50
BROOKLYN,11210,1410,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,50
BROOKLYN,11210,1412,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,50
BROOKLYN,11210,1414,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,50
BROOKLYN,11210,1416,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,50
BROOKLYN,11210,1418,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,50
BROOKLYN,11210,1420,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4981,50
BROOKLYN,11210,1421,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5000,200
BROOKLYN,11210,1425,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5000,200
BROOKLYN,11210,1471,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,5000,15
BROOKLYN,11210,1473,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,5000,15
BROOKLYN,11210,1489,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),5000,10
BROOKLYN,11210,1495,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),5000,9
BROOKLYN,11210,1608,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7563,151
BROOKLYN,11210,1611 TO 1617,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7564,31
BROOKLYN,11210,1626,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),7563,58
BROOKLYN,11210,1630,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),7563,59
BROOKLYN,11210,1641,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,7564,122
BROOKLYN,11210,1643,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,7564,121
BROOKLYN,11210,1755,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7582,13
BROOKLYN,11210,1757,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7582,12
BROOKLYN,11210,1814,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING B,,,7599,55
BROOKLYN,11210,1830,BROOKLYN,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7599,59
BROOKLYN,11210,732,E 21ST,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5220,32
BROOKLYN,11210,738,E 21ST,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,5220,34
BROOKLYN,11210,1660,E 21ST,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6767,26
BROOKLYN,11210,1695,E 21ST,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6768,54
BROOKLYN,11210,837,E 22ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7550,19
BROOKLYN,11210,1582,E 22ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6768,17
BROOKLYN,11210,1590,E 22ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,6768,20
BROOKLYN,11210,754,E 23RD,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7550,68
BROOKLYN,11210,537,E 26TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5228,23
BROOKLYN,11210,545,E 26TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5228,19
BROOKLYN,11210,554,E 26TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5225,60
BROOKLYN,11210,567,E 26TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5226,10
BROOKLYN,11210,570,E 26TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5225,66
BROOKLYN,11210,572,E 26TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING B,,,5225,68
BROOKLYN,11210,574,E 26TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING B,,,5225,69
BROOKLYN,11210,600,E 26TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5246,47
BROOKLYN,11210,657,E 26TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5247,6
BROOKLYN,11210,945,E 26TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7590,23
BROOKLYN,11210,712,E 27TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7554,48
BROOKLYN,11210,723,E 27TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7555,31
BROOKLYN,11210,724,E 27TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7554,56
BROOKLYN,11210,861,E 27TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7573,20
BROOKLYN,11210,586,E 28TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5229,1
BROOKLYN,11210,641,E 28TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,5251,14
BROOKLYN,11210,866,E 28TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7573,74
BROOKLYN,11210,870,E 28TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7573,74
BROOKLYN,11210,872,E 28TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7573,76
BROOKLYN,11210,874,E 28TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7573,76
BROOKLYN,11210,584,E 29TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5230,1
BROOKLYN,11210,620,E 29TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5251,38
BROOKLYN,11210,909,E 29TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,7593,41
BROOKLYN,11210,937,E 29TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7593,30
BROOKLYN,11210,777,E 31ST,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7559,11
BROOKLYN,11210,850,E 31ST,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7576,69
BROOKLYN,11210,1102,E 31ST,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7630,46
BROOKLYN,11210,585,E 32ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4996,2
BROOKLYN,11210,586,E 32ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,4995,1
BROOKLYN,11210,596,E 32ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,4995,2
BROOKLYN,11210,715,E 32ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7560,34
BROOKLYN,11210,720,E 32ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7559,51
BROOKLYN,11210,729,E 32ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7560,33
BROOKLYN,11210,730,E 32ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7559,57
BROOKLYN,11210,731,E 32ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7560,32
BROOKLYN,11210,740,E 32ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7559,59
BROOKLYN,11210,762,E 32ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7559,68
BROOKLYN,11210,764,E 32ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7559,69
BROOKLYN,11210,771,E 32ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7560,13
BROOKLYN,11210,773,E 32ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7560,13
BROOKLYN,11210,782 TO 794,E 32ND,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7559,1
BROOKLYN,11210,799,E 34TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),4998,9
BROOKLYN,11210,971,E 34TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7562,13
BROOKLYN,11210,977,E 34TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7562,12
BROOKLYN,11210,979,E 34TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7562,11
BROOKLYN,11210,1103 TO 1113,E 34TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7598,53
BROOKLYN,11210,860,E 35TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7562,51
BROOKLYN,11210,862,E 35TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,7562,52
BROOKLYN,11210,898 TO 900,E 35TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7562,67
BROOKLYN,11210,1075 TO 1077,E 35TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7599,19
BROOKLYN,11210,1145,E 35TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7617,25
BROOKLYN,11210,1235,E 35TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7635,28
BROOKLYN,11210,1006 TO 1022,E 36TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7617,63
BROOKLYN,11210,885,E 38TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7722,29
BROOKLYN,11210,1240,E 38TH,ST,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7637,49
BROOKLYN,11210,2601,FARRAGUT,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5226,1
BROOKLYN,11210,2625,FARRAGUT,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5226,39
BROOKLYN,11210,2628,FARRAGUT,RD,1422,FLATBUSH,AVE,61,BROOKLYN,MULTIPLE DWELLING A,,,5249,40
BROOKLYN,11210,3216,FARRAGUT,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,5007,43
BROOKLYN,11210,3301,FARRAGUT,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4997,6
BROOKLYN,11210,3405,FARRAGUT,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,4998,8
BROOKLYN,11210,3415,FARRAGUT,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,4998,4
BROOKLYN,11210,3506,FARRAGUT,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),5010,40
BROOKLYN,11210,3508,FARRAGUT,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),5010,41
BROOKLYN,11210,3512,FARRAGUT,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),5010,42
BROOKLYN,11210,3514,FARRAGUT,RD,,,,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),5010,43
BROOKLYN,11210,1357,FLATBUSH,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,5227,13
BROOKLYN,11210,1407 TO 1419,FLATBUSH,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,5228,1
BROOKLYN,11210,1427,FLATBUSH,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5250,11
BROOKLYN,11210,1429 TO 1431,FLATBUSH,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5250,10
BROOKLYN,11210,1655,FLATBUSH,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,7579,10
BROOKLYN,11210,1766,FLATBUSH,AVE,1123,E 35TH,ST,61,BROOKLYN,MULTIPLE DWELLING B,,,7617,38
BROOKLYN,11210,1789 TO 1795,FLATBUSH,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,7618,30
BROOKLYN,11210,2015,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5220,58
BROOKLYN,11210,2105,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING B,,,5221,73
BROOKLYN,11210,2111,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5221,71
BROOKLYN,11210,2117,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5221,69
BROOKLYN,11210,2121,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5221,64
BROOKLYN,11210,2205,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5222,93
BROOKLYN,11210,2353,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5224,138
BROOKLYN,11210,2530,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5227,32
BROOKLYN,11210,2617,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5213,62
BROOKLYN,11210,2623,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5213,62
BROOKLYN,11210,2720,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5229,83
BROOKLYN,11210,2810,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5230,72
BROOKLYN,11210,2818,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5230,76
BROOKLYN,11210,2902,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5231,72
BROOKLYN,11210,2913,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,5216,60
BROOKLYN,11210,3101,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4964,47
BROOKLYN,11210,3103,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4964,47
BROOKLYN,11210,3301,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4967,40
BROOKLYN,11210,3303,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4967,40
BROOKLYN,11210,3305,FOSTER,AVE,,,,61,BROOKLYN,MULTIPLE DWELLING A,,,4967,40
